subject_id,Set#,hrtf,audio,azi,ele,Location,Trail #,azi_error,azi_error,ele_error,ele_error,Azi,Location 
6,1,generic,music,65,73.125,E,3,-14.2374296,14.2374296,-2.457665801,2.457665801,,
6,1,generic,music,-80,-22.5,A,3,2.123941911,2.123941911,-75.19555815,75.19555815,,
6,1,generic,music,-35,39.375,B,2,32.19584834,32.19584834,22.07805712,22.07805712,,
6,1,generic,music,-80,-22.5,A,4,6.611862592,6.611862592,-106.1548022,106.1548022,,
6,1,generic,music,45,0,D,3,-18.24420083,18.24420083,-21.88873224,21.88873224,,
6,1,generic,music,65,73.125,E,4,-19.26921564,19.26921564,155.7110963,155.7110963,,
6,1,generic,music,45,0,D,4,-17.22990608,17.22990608,-1.192256148,1.192256148,,
6,1,generic,music,-35,39.375,B,3,43.78555843,43.78555843,-37.42815642,37.42815642,,
6,1,generic,music,-35,39.375,B,4,17.08801232,17.08801232,53.08448369,53.08448369,,
6,1,generic,music,0,-16.875,C,4,6.522566642,6.522566642,-11.81782362,11.81782362,,
7,1,est,music,0,-16.875,C,1,-14.67070425,14.67070425,64.67046595,64.67046595,,
7,1,est,music,45,0,D,1,-31.24324537,31.24324537,24.70765969,24.70765969,,
7,1,est,music,65,73.125,E,1,-4.32642357,4.32642357,-1.176017757,1.176017757,,
7,1,est,music,-35,39.375,B,1,6.397921623,6.397921623,114.3632762,114.3632762,,
7,1,est,music,45,0,D,2,-19.37472701,19.37472701,-32.25333624,32.25333624,,
7,1,est,music,-80,-22.5,A,1,-3.017757925,3.017757925,8.307276565,8.307276565,,
7,1,est,music,0,-16.875,C,2,-4.976323852,4.976323852,-106.5058887,106.5058887,,
7,1,est,music,-35,39.375,B,2,19.92577871,19.92577871,113.7498463,113.7498463,,
7,1,est,music,-35,39.375,B,3,46.27785226,46.27785226,31.06155359,31.06155359,,
7,1,est,music,-80,-22.5,A,2,-33.64831899,33.64831899,-2.8841094,2.8841094,,
7,1,est,music,65,73.125,E,2,-9.662489549,9.662489549,-3.709719504,3.709719504,,
7,1,est,music,0,-16.875,C,3,1.997117904,1.997117904,-88.29929017,88.29929017,,
7,1,est,music,45,0,D,3,-16.73392562,16.73392562,-44.91309533,44.91309533,,
7,1,est,music,65,73.125,E,3,-1.867811509,1.867811509,-0.650573747,0.650573747,,
7,1,est,music,-80,-22.5,A,3,-15.44701102,15.44701102,58.44067273,58.44067273,,
7,1,est,music,65,73.125,E,4,1.598708743,1.598708743,33.98569891,33.98569891,,
7,1,est,music,45,0,D,4,-9.333150034,9.333150034,-75.43864112,75.43864112,,
7,1,est,music,-35,39.375,B,4,47.56928656,47.56928656,80.61286851,80.61286851,,
7,1,est,music,-80,-22.5,A,4,-18.15564518,18.15564518,-5.044184584,5.044184584,,
7,1,est,music,0,-16.875,C,4,5.011571763,5.011571763,-0.731688635,0.731688635,,
7,1,est,speech,65,73.125,E,1,-14.75698039,14.75698039,15.45861614,15.45861614,,
7,1,est,speech,65,73.125,E,2,11.68814009,11.68814009,57.4758241,57.4758241,,
7,1,est,speech,-35,39.375,B,1,26.9343847,26.9343847,51.60354793,51.60354793,,
7,1,est,speech,-35,39.375,B,2,38.26741183,38.26741183,-11.63735111,11.63735111,,
7,1,est,speech,-35,39.375,B,3,21.5747304,21.5747304,34.94306204,34.94306204,,
7,1,est,speech,45,0,D,1,-17.0189896,17.0189896,12.35578436,12.35578436,,
7,1,est,speech,0,-16.875,C,1,-20.96093325,20.96093325,-7.697528541,7.697528541,,
7,1,est,speech,45,0,D,2,-13.72937409,13.72937409,-54.14382687,54.14382687,,
7,1,est,speech,65,73.125,E,3,5.747208223,5.747208223,97.18293958,97.18293958,,
7,1,est,speech,45,0,D,3,10.59715762,10.59715762,-8.643660455,8.643660455,,
7,1,est,speech,-35,39.375,B,4,27.12138774,27.12138774,81.54846902,81.54846902,,
7,1,est,speech,-80,-22.5,A,1,-28.49669293,28.49669293,-14.41558368,14.41558368,,
7,1,est,speech,-80,-22.5,A,2,-6.037621106,6.037621106,1.044005488,1.044005488,,
7,1,est,speech,-80,-22.5,A,3,-31.74822759,31.74822759,-8.721738436,8.721738436,,
7,1,est,speech,0,-16.875,C,2,-5.211561657,5.211561657,-101.4549304,101.4549304,,
7,1,est,speech,0,-16.875,C,3,-8.816378039,8.816378039,-85.84425903,85.84425903,,
7,1,est,speech,-80,-22.5,A,4,-31.97368736,31.97368736,-5.007478246,5.007478246,,
7,1,est,speech,0,-16.875,C,4,-22.99678282,22.99678282,-79.90958148,79.90958148,,
7,1,est,speech,45,0,D,4,-27.79290922,27.79290922,8.276206276,8.276206276,,
7,1,est,speech,65,73.125,E,4,9.37122421,9.37122421,78.79812477,78.79812477,,
7,1,est,noise,65,73.125,E,1,8.716538429,8.716538429,10.51347165,10.51347165,,
7,1,est,noise,45,0,D,1,-23.86202131,23.86202131,67.33194451,67.33194451,,
7,1,est,noise,45,0,D,2,-10.4941836,10.4941836,-25.84261805,25.84261805,,
7,1,est,noise,-80,-22.5,A,1,-9.795627875,9.795627875,-22.02520091,22.02520091,,
7,1,est,noise,65,73.125,E,2,6.085436413,6.085436413,80.28025273,80.28025273,,
7,1,est,noise,65,73.125,E,3,24.79340618,24.79340618,65.88045722,65.88045722,,
7,1,est,noise,-80,-22.5,A,2,-9.180995889,9.180995889,-23.73634608,23.73634608,,
7,1,est,noise,-35,39.375,B,1,-39.11914668,39.11914668,-26.02104342,26.02104342,,
7,1,est,noise,-35,39.375,B,2,-12.0619615,12.0619615,28.10408138,28.10408138,,
7,1,est,noise,0,-16.875,C,1,-30.82096504,30.82096504,39.41074762,39.41074762,,
7,1,est,noise,-35,39.375,B,3,25.24422029,25.24422029,42.92507221,42.92507221,,
7,1,est,noise,65,73.125,E,4,12.52769984,12.52769984,82.8277359,82.8277359,,
7,1,est,noise,0,-16.875,C,2,-5.643156139,5.643156139,-46.88157995,46.88157995,,
7,1,est,noise,-80,-22.5,A,3,-25.90043955,25.90043955,-92.81630961,92.81630961,,
7,1,est,noise,-80,-22.5,A,4,-18.49477354,18.49477354,-69.24961948,69.24961948,,
7,1,est,noise,0,-16.875,C,3,-5.901349396,5.901349396,-71.5786944,71.5786944,,
7,1,est,noise,0,-16.875,C,4,-5.806043727,5.806043727,-91.25549179,91.25549179,,
7,1,est,noise,45,0,D,3,-27.70678933,27.70678933,-19.20105787,19.20105787,,
7,1,est,noise,45,0,D,4,-19.17708369,19.17708369,10.63459154,10.63459154,,
7,1,est,noise,-35,39.375,B,4,42.49586382,42.49586382,-44.70211607,44.70211607,,
7,2,generic,noise,65,73.125,E,1,5.930625729,5.930625729,61.45842342,61.45842342,,
7,2,generic,noise,0,-16.875,C,1,-3.636740711,3.636740711,-105.536788,105.536788,,
7,2,generic,noise,-35,39.375,B,1,18.22892236,18.22892236,49.86533844,49.86533844,,
7,2,generic,noise,0,-16.875,C,2,0.253868887,0.253868887,-104.8094164,104.8094164,,
7,2,generic,noise,65,73.125,E,2,13.73176215,13.73176215,75.83303409,75.83303409,,
7,2,generic,noise,-35,39.375,B,2,-14.49992448,14.49992448,45.7133014,45.7133014,,
7,2,generic,noise,-35,39.375,B,3,31.17136263,31.17136263,-40.5236586,40.5236586,,
7,2,generic,noise,-80,-22.5,A,1,2.237983754,2.237983754,-28.82040261,28.82040261,,
7,2,generic,noise,45,0,D,1,16.52905858,16.52905858,23.12125625,23.12125625,,
7,2,generic,noise,45,0,D,2,0.607849968,0.607849968,-33.59395342,33.59395342,,
7,2,generic,noise,65,73.125,E,3,41.51409195,41.51409195,23.50347866,23.50347866,,
7,2,generic,noise,45,0,D,3,-1.492693609,1.492693609,-65.47655341,65.47655341,,
7,2,generic,noise,-80,-22.5,A,2,-5.943756388,5.943756388,4.056135494,4.056135494,,
7,2,generic,noise,-80,-22.5,A,3,-6.574002303,6.574002303,-27.07840197,27.07840197,,
7,2,generic,noise,0,-16.875,C,3,-9.286237914,9.286237914,65.02139221,65.02139221,,
7,2,generic,noise,-80,-22.5,A,4,-1.310472227,1.310472227,-14.95522952,14.95522952,,
7,2,generic,noise,-35,39.375,B,4,8.376123543,8.376123543,9.452558927,9.452558927,,
7,2,generic,noise,0,-16.875,C,4,-17.26075646,17.26075646,-66.21164254,66.21164254,,
7,2,generic,noise,45,0,D,4,-21.69172684,21.69172684,-18.19985196,18.19985196,,
7,2,generic,noise,65,73.125,E,4,-14.76939708,14.76939708,53.09530223,53.09530223,,
7,2,generic,music,45,0,D,1,-23.92286153,23.92286153,23.47579637,23.47579637,,
7,2,generic,music,-35,39.375,B,1,18.95854224,18.95854224,76.89032105,76.89032105,,
7,2,generic,music,-80,-22.5,A,1,-4.929971202,4.929971202,-95.46246041,95.46246041,,
7,2,generic,music,45,0,D,2,-38.13193771,38.13193771,-62.80743091,62.80743091,,
7,2,generic,music,-80,-22.5,A,2,-4.030967193,4.030967193,-103.6745179,103.6745179,,
7,2,generic,music,0,-16.875,C,1,-3.832913278,3.832913278,61.90760169,61.90760169,,
7,2,generic,music,-35,39.375,B,2,27.53997111,27.53997111,45.02117062,45.02117062,,
7,2,generic,music,-80,-22.5,A,3,3.819982917,3.819982917,5.158159144,5.158159144,,
7,2,generic,music,-35,39.375,B,3,42.4596479,42.4596479,84.21215362,84.21215362,,
7,2,generic,music,-35,39.375,B,4,31.05874605,31.05874605,75.17321761,75.17321761,,
7,2,generic,music,65,73.125,E,1,-1.312146221,1.312146221,51.20440603,51.20440603,,
7,2,generic,music,45,0,D,3,-1.349572142,1.349572142,49.42909947,49.42909947,,
7,2,generic,music,0,-16.875,C,2,12.10839009,12.10839009,68.49830494,68.49830494,,
7,2,generic,music,45,0,D,4,-30.33719122,30.33719122,-42.16893319,42.16893319,,
7,2,generic,music,65,73.125,E,2,-5.467899012,5.467899012,12.48618557,12.48618557,,
7,2,generic,music,-80,-22.5,A,4,1.620917669,1.620917669,57.11107067,57.11107067,,
7,2,generic,music,0,-16.875,C,3,-5.422204888,5.422204888,-94.70827956,94.70827956,,
7,2,generic,music,0,-16.875,C,4,4.726255129,4.726255129,40.12789293,40.12789293,,
7,2,generic,music,65,73.125,E,3,-10.05316872,10.05316872,4.039730181,4.039730181,,
7,2,generic,music,65,73.125,E,4,6.009663621,6.009663621,65.56753465,65.56753465,,
7,2,generic,speech,0,-16.875,C,1,-53.11493041,53.11493041,29.3774702,29.3774702,,
7,2,generic,speech,65,73.125,E,1,-11.49503711,11.49503711,-0.417881833,0.417881833,,
7,2,generic,speech,-80,-22.5,A,1,-7.378614154,7.378614154,-11.244524,11.244524,,
7,2,generic,speech,45,0,D,1,21.25190925,21.25190925,-30.9459234,30.9459234,,
7,2,generic,speech,-35,39.375,B,1,29.21478381,29.21478381,11.58852556,11.58852556,,
7,2,generic,speech,65,73.125,E,2,8.239956192,8.239956192,31.8179535,31.8179535,,
7,2,generic,speech,0,-16.875,C,2,1.847100788,1.847100788,19.66273955,19.66273955,,
7,2,generic,speech,0,-16.875,C,3,10.41771819,10.41771819,26.39843758,26.39843758,,
7,2,generic,speech,0,-16.875,C,4,-17.76109533,17.76109533,10.22926835,10.22926835,,
7,2,generic,speech,-35,39.375,B,2,10.47775567,10.47775567,22.96153686,22.96153686,,
7,2,generic,speech,-80,-22.5,A,2,-17.99741918,17.99741918,-103.4551918,103.4551918,,
7,2,generic,speech,65,73.125,E,3,3.927351906,3.927351906,15.05611122,15.05611122,,
7,2,generic,speech,45,0,D,2,12.66081156,12.66081156,10.58051182,10.58051182,,
7,2,generic,speech,-80,-22.5,A,3,-3.244444402,3.244444402,-39.89709704,39.89709704,,
7,2,generic,speech,65,73.125,E,4,-15.6327098,15.6327098,110.9018073,110.9018073,,
7,2,generic,speech,45,0,D,3,11.24555133,11.24555133,37.14983712,37.14983712,,
7,2,generic,speech,-35,39.375,B,3,33.36257122,33.36257122,94.89819465,94.89819465,,
7,2,generic,speech,-80,-22.5,A,4,-21.72448262,21.72448262,-56.10979782,56.10979782,,
7,2,generic,speech,45,0,D,4,-24.70801062,24.70801062,11.82534303,11.82534303,,
7,2,generic,speech,-35,39.375,B,4,4.831847762,4.831847762,12.70319026,12.70319026,,
9,1,est,music,0,-16.875,C,1,0.897752101,0.897752101,-4.031564045,4.031564045,,
9,1,est,music,-80,-22.5,A,1,7.071806746,7.071806746,-81.27648592,81.27648592,,
9,1,est,music,-80,-22.5,A,2,-9.889275941,9.889275941,0.928075285,0.928075285,,
9,1,est,music,65,73.125,E,1,-11.89141369,11.89141369,121.4596458,121.4596458,,
9,1,est,music,-35,39.375,B,1,20.58711062,20.58711062,46.82243563,46.82243563,,
9,1,est,music,65,73.125,E,2,-12.98079233,12.98079233,132.6373283,132.6373283,,
9,1,est,music,65,73.125,E,3,-12.58502887,12.58502887,143.0841304,143.0841304,,
9,1,est,music,-80,-22.5,A,3,2.685817717,2.685817717,25.06286677,25.06286677,,
9,1,est,music,0,-16.875,C,2,-7.438607746,7.438607746,-5.582076231,5.582076231,,
9,1,est,music,-35,39.375,B,2,21.86001175,21.86001175,18.99620293,18.99620293,,
9,1,est,music,-35,39.375,B,3,2.393832478,2.393832478,56.72706927,56.72706927,,
9,1,est,music,-35,39.375,B,4,36.53012986,36.53012986,101.150226,101.150226,,
9,1,est,music,45,0,D,1,-17.70271672,17.70271672,31.23893851,31.23893851,,
9,1,est,music,0,-16.875,C,3,21.55982006,21.55982006,-9.461034085,9.461034085,,
9,1,est,music,45,0,D,3,-11.12419274,11.12419274,23.2281825,23.2281825,,
9,1,est,music,65,73.125,E,4,-14.44835596,14.44835596,60.2562944,60.2562944,,
9,1,est,music,-80,-22.5,A,4,0.397789002,0.397789002,46.79183433,46.79183433,,
9,1,est,music,45,0,D,3,-3.250257147,3.250257147,40.13096884,40.13096884,,
9,1,est,music,45,0,D,4,-14.14219259,14.14219259,71.886913,71.886913,,
9,1,est,music,0,-16.875,C,4,3.729681027,3.729681027,0.428997059,0.428997059,,
9,1,est,noise,65,73.125,E,1,-13.39269661,13.39269661,87.72104353,87.72104353,,
9,1,est,noise,0,-16.875,C,1,-6.88203852,6.88203852,-16.18755959,16.18755959,,
9,1,est,noise,-35,39.375,B,1,21.01850716,21.01850716,112.6872309,112.6872309,,
9,1,est,noise,0,-16.875,C,2,-2.470366957,2.470366957,-12.63032865,12.63032865,,
9,1,est,noise,65,73.125,E,2,-15.58974093,15.58974093,85.79975165,85.79975165,,
9,1,est,noise,-35,39.375,B,2,38.26779665,38.26779665,62.73865365,62.73865365,,
9,1,est,noise,-35,39.375,B,3,26.27918014,26.27918014,56.66757994,56.66757994,,
9,1,est,noise,-80,-22.5,A,1,3.296236191,3.296236191,6.579106232,6.579106232,,
9,1,est,noise,45,0,D,1,-11.71791184,11.71791184,19.06828255,19.06828255,,
9,1,est,noise,45,0,D,2,20.45209877,20.45209877,23.80562974,23.80562974,,
9,1,est,noise,65,73.125,E,3,-8.07873913,8.07873913,49.91668234,49.91668234,,
9,1,est,noise,45,0,D,3,1.111962722,1.111962722,47.90272696,47.90272696,,
9,1,est,noise,-80,-22.5,A,2,-1.639031691,1.639031691,61.93533111,61.93533111,,
9,1,est,noise,-80,-22.5,A,3,-13.48320477,13.48320477,4.762659603,4.762659603,,
9,1,est,noise,0,-16.875,C,3,-1.316590239,1.316590239,-11.50786041,11.50786041,,
9,1,est,noise,-80,-22.5,A,4,-9.031019872,9.031019872,14.73806665,14.73806665,,
9,1,est,noise,-35,39.375,B,4,21.725646,21.725646,71.96067794,71.96067794,,
9,1,est,noise,0,-16.875,C,4,-2.11440004,2.11440004,-11.33812926,11.33812926,,
9,1,est,noise,45,0,D,4,25.32423471,25.32423471,21.66432122,21.66432122,,
9,1,est,noise,65,73.125,E,4,-9.138280157,9.138280157,155.3463675,155.3463675,,
9,1,est,speech,-35,39.375,B,1,43.97886125,43.97886125,-1.84224377,1.84224377,,
9,1,est,speech,-35,39.375,B,2,45.71019557,45.71019557,94.40569924,94.40569924,,
9,1,est,speech,-35,39.375,B,3,10.44882338,10.44882338,44.31232328,44.31232328,,
9,1,est,speech,-35,39.375,B,4,-0.19567517,0.19567517,42.12031052,42.12031052,,
9,1,est,speech,45,0,D,1,5.915466709,5.915466709,7.950756405,7.950756405,,
9,1,est,speech,65,73.125,E,1,-18.80581742,18.80581742,121.9037731,121.9037731,,
9,1,est,speech,0,-16.875,C,1,-4.420377037,4.420377037,-20.15342686,20.15342686,,
9,1,est,speech,-80,-22.5,A,1,5.193463058,5.193463058,17.75874383,17.75874383,,
9,1,est,speech,-80,-22.5,A,2,-5.845117572,5.845117572,-94.78778651,94.78778651,,
9,1,est,speech,65,73.125,E,2,-8.532552562,8.532552562,118.2010105,118.2010105,,
9,1,est,speech,45,0,D,2,5.500549281,5.500549281,9.64058633,9.64058633,,
9,1,est,speech,45,0,D,3,-25.1971591,25.1971591,81.52988327,81.52988327,,
9,1,est,speech,45,0,D,4,-17.40518865,17.40518865,43.56625827,43.56625827,,
9,1,est,speech,0,-16.875,C,2,-8.490911572,8.490911572,-5.288399413,5.288399413,,
9,1,est,speech,-80,-22.5,A,3,4.577113601,4.577113601,-40.80002107,40.80002107,,
9,1,est,speech,65,73.125,E,3,-17.54933954,17.54933954,118.2619188,118.2619188,,
9,1,est,speech,0,-16.875,C,3,1.804122996,1.804122996,-15.42157097,15.42157097,,
9,1,est,speech,-80,-22.5,A,4,-0.318498466,0.318498466,-72.78372137,72.78372137,,
9,1,est,speech,65,73.125,E,4,-13.09535172,13.09535172,90.61529899,90.61529899,,
9,1,est,speech,0,-16.875,C,4,-9.940734545,9.940734545,-15.05869411,15.05869411,,
9,2,generic,music,0,-16.875,C,1,-2.656120049,2.656120049,0.949391349,0.949391349,,
9,2,generic,music,-35,39.375,B,1,37.657192,37.657192,-27.29135037,27.29135037,,
9,2,generic,music,-80,-22.5,A,1,-9.141703106,9.141703106,-38.77285412,38.77285412,,
9,2,generic,music,-80,-22.5,A,2,-8.144649067,8.144649067,-26.80921638,26.80921638,,
9,2,generic,music,65,73.125,E,1,-11.56103881,11.56103881,84.58196674,84.58196674,,
9,2,generic,music,-35,39.375,B,2,19.92723275,19.92723275,13.85363586,13.85363586,,
9,2,generic,music,0,-16.875,C,2,-7.382426668,7.382426668,-5.617966824,5.617966824,,
9,2,generic,music,-35,39.375,B,3,3.516862792,3.516862792,33.5135793,33.5135793,,
9,2,generic,music,0,-16.875,C,3,-2.413062364,2.413062364,-8.466687851,8.466687851,,
9,2,generic,music,45,0,D,1,0.392995215,0.392995215,-15.64352574,15.64352574,,
9,2,generic,music,65,73.125,E,2,-7.926998265,7.926998265,88.72377398,88.72377398,,
9,2,generic,music,65,73.125,E,3,-17.52780042,17.52780042,89.73928936,89.73928936,,
9,2,generic,music,0,-16.875,C,4,-7.3322276,7.3322276,-3.906692584,3.906692584,,
9,2,generic,music,45,0,D,2,18.26357914,18.26357914,-12.07085185,12.07085185,,
9,2,generic,music,-35,39.375,B,4,16.28055548,16.28055548,17.09802824,17.09802824,,
9,2,generic,music,-80,-22.5,A,3,-2.244700343,2.244700343,7.689924804,7.689924804,,
9,2,generic,music,45,0,D,3,-29.3008169,29.3008169,34.25349976,34.25349976,,
9,2,generic,music,65,73.125,E,4,-15.69762285,15.69762285,139.234016,139.234016,,
9,2,generic,music,-80,-22.5,A,4,-5.427580874,5.427580874,-3.493726833,3.493726833,,
9,2,generic,music,45,0,D,4,-13.19071515,13.19071515,-10.16055192,10.16055192,,
9,2,generic,speech,0,-16.875,C,1,-2.354055209,2.354055209,-16.68684313,16.68684313,,
9,2,generic,speech,-80,-22.5,A,1,8.728773214,8.728773214,-18.77146443,18.77146443,,
9,2,generic,speech,-80,-22.5,A,2,5.958134062,5.958134062,-0.062767996,0.062767996,,
9,2,generic,speech,65,73.125,E,1,-10.55372391,10.55372391,158.8031378,158.8031378,,
9,2,generic,speech,-35,39.375,B,1,-5.802845522,5.802845522,33.37504732,33.37504732,,
9,2,generic,speech,65,73.125,E,2,-12.744315,12.744315,127.5426299,127.5426299,,
9,2,generic,speech,65,73.125,E,3,-11.81191478,11.81191478,161.7514038,161.7514038,,
9,2,generic,speech,-80,-22.5,A,3,4.507663479,4.507663479,15.71108874,15.71108874,,
9,2,generic,speech,0,-16.875,C,2,-3.643597354,3.643597354,-9.772913222,9.772913222,,
9,2,generic,speech,-35,39.375,B,2,17.41888347,17.41888347,40.35067859,40.35067859,,
9,2,generic,speech,-35,39.375,B,3,13.4438346,13.4438346,25.81626903,25.81626903,,
9,2,generic,speech,-35,39.375,B,4,5.003037318,5.003037318,49.87332445,49.87332445,,
9,2,generic,speech,45,0,D,1,12.62488043,12.62488043,16.16181777,16.16181777,,
9,2,generic,speech,0,-16.875,C,3,-2.844850759,2.844850759,-7.560917859,7.560917859,,
9,2,generic,speech,45,0,D,2,1.899291124,1.899291124,3.835485071,3.835485071,,
9,2,generic,speech,65,73.125,E,4,-12.8352455,12.8352455,136.0064283,136.0064283,,
9,2,generic,speech,-80,-22.5,A,4,-3.707355948,3.707355948,-5.580001374,5.580001374,,
9,2,generic,speech,45,0,D,3,-8.083033614,8.083033614,9.995918907,9.995918907,,
9,2,generic,speech,45,0,D,4,13.18148867,13.18148867,20.62551762,20.62551762,,
9,2,generic,speech,0,-16.875,C,4,-10.10175474,10.10175474,-11.87037817,11.87037817,,
9,2,generic,noise,-80,-22.5,A,1,-3.219903867,3.219903867,-6.332116861,6.332116861,,
9,2,generic,noise,45,0,D,1,-15.69098315,15.69098315,2.710780642,2.710780642,,
9,2,generic,noise,-80,-22.5,A,2,7.136819081,7.136819081,23.02547891,23.02547891,,
9,2,generic,noise,-35,39.375,B,1,12.18172417,12.18172417,51.14472666,51.14472666,,
9,2,generic,noise,-80,-22.5,A,3,-7.88937641,7.88937641,5.164009339,5.164009339,,
9,2,generic,noise,65,73.125,E,1,6.484569174,6.484569174,103.886185,103.886185,,
9,2,generic,noise,65,73.125,E,2,-9.527594806,9.527594806,120.2361333,120.2361333,,
9,2,generic,noise,0,-16.875,C,1,-12.81854797,12.81854797,-10.02126994,10.02126994,,
9,2,generic,noise,45,0,D,2,-18.85177603,18.85177603,-55.66769192,55.66769192,,
9,2,generic,noise,65,73.125,E,3,-5.34290404,5.34290404,129.5740848,129.5740848,,
9,2,generic,noise,-35,39.375,B,2,-1.378634631,1.378634631,22.73032925,22.73032925,,
9,2,generic,noise,-35,39.375,B,3,11.33355332,11.33355332,42.91915861,42.91915861,,
9,2,generic,noise,45,0,D,3,15.99229087,15.99229087,6.527858706,6.527858706,,
9,2,generic,noise,0,-16.875,C,2,-0.137758827,0.137758827,-17.77077239,17.77077239,,
9,2,generic,noise,65,73.125,E,4,-11.53063889,11.53063889,148.5092972,148.5092972,,
9,2,generic,noise,-80,-22.5,A,4,-4.911585557,4.911585557,5.779625445,5.779625445,,
9,2,generic,noise,45,0,D,4,2.70845294,2.70845294,-6.134741215,6.134741215,,
9,2,generic,noise,-35,39.375,B,4,-10.3222502,10.3222502,38.02838288,38.02838288,,
9,2,generic,noise,0,-16.875,C,3,-0.570455239,0.570455239,-10.92980023,10.92980023,,
9,2,generic,noise,0,-16.875,C,4,-0.228041396,0.228041396,-10.78933344,10.78933344,,
